Út,13,14;5,Historie a kultura v cestovním ruchu (26),P?ednáška,Q13,Stojarová Šárka
Po,13,14;5,Politologie (1),P?ednáška,Q38,Strej?ek Petr
Po,15,16;5,Politologie (11),Cvi?ení,Q38,Strej?ek Petr
St,13,14;5,Financování regionálního rozvoje (53),P?ednáška,Q22,Strej?ek Petr
Po,13,14;5,Ekonometrie I (1),Cvi?ení,Q36,St?elec Luboš
Po,15,16;5,Ekonometrie I (1),Cvi?ení,Q36,St?elec Luboš
Út,11,12;5,Ekonometrie I (4),P?ednáška,Q01,St?elec Luboš
St,17,18;5,Základy objektového návrhu,Cvi?ení,Q06,Švehla Ond?ej
Po,9,10;5,"Ú?etnictví a dan? v CR (1,20)",P?ednáška,Q33,Svoboda Patrik
Út,9,10;5,Mezinárodní ú?etní standardy (26),P?ednáška,Q43,Svoboda Patrik
St,13,14;5,Mezinárodní ú?etní standardy,Cvi?ení,Q28,Svoboda Patrik
Út,9,10;5,Podniková ekonomika II (26),Cvi?ení,Q41,Syrovátka Pavel
Út,13,14;5,"Podniková ekonomika II (21,26)",Cvi?ení,Q38,Syrovátka Pavel
Út,15,16;5,Podniková ekonomika II (26),Cvi?ení,Q38,Syrovátka Pavel
St,7,8;5,Podniková ekonomika II,P?ednáška,Q02,Syrovátka Pavel
Po,15,16;5,"Bankovnictví I (1,13)",Cvi?ení,Q31,Toman Petr
Po,15,16;5,Bankovnictví I (11),Cvi?ení,Q31,Toman Petr
Út,11,12;5,"Finan?ní trhy (13,39)",Cvi?ení,Q31,Toman Petr
Út,11,12;5,"Finan?ní trhy (11,36)",Cvi?ení,Q31,Toman Petr
?t,11,12;5,Finan?ní trhy (13),Cvi?ení,Q48,Toman Petr
?t,17,18;5,Financování regionálního rozvoje,Cvi?ení,Q05,Toman Petr
Pá,7,8;5,"Finan?ní trhy (11,79)",Cvi?ení,Q31,Toman Petr
Pá,7,8;5,Finan?ní trhy (13),Cvi?ení,Q31,Toman Petr
Pá,9,10;5,Finan?ní trhy (13),Cvi?ení,Q31,Toman Petr
Pá,9,10;5,"Finan?ní trhy (11,79)",Cvi?ení,Q31,Toman Petr
Pá,11,12;5,"Finan?ní trhy (11,79)",Cvi?ení,Q31,Toman Petr
Pá,11,12;5,Finan?ní trhy (13),Cvi?ení,Q31,Toman Petr
Út,13,14;5,IS podniku (26),Cvi?ení,Q06,Trenz Old?ich
St,9,10;5,IS podniku,Cvi?ení,Q06,Trenz Old?ich
St,11,12;5,IS podniku,Cvi?ení,Q06,Trenz Old?ich
St,13,14;5,IS podniku,Cvi?ení,Q06,Trenz Old?ich
?t,10,12;5,Softwarové inženýrství II,Cvi?ení,Q12,Trenz Old?ich
?t,11,12;5,Um?lá inteligence I (73),P?ednáška,Q16,Trenz Old?ich
Út,11,12;5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q08,T?ináctý Ji?í
Pá,7,8;5,Výpo?etní technika a algoritmizace II (79),Cvi?ení,Q07,T?ináctý Ji?í
Pá,9,10;5,Výpo?etní technika a algoritmizace II (79),Cvi?ení,Q07,T?ináctý Ji?í
Pá,11,12;5,Výpo?etní technika a algoritmizace II (79),Cvi?ení,Q07,T?ináctý Ji?í
?t,11,14;5,Správa daní,P?ednáška,Q33,Truba? Ond?ej
Po,15,16;5,"Excel (1,4)",Cvi?ení,Q07,Tur?ínek Jan
Po,15,16;5,Informatika pro ekonomy I (9),Cvi?ení,Q07,Tur?ínek Jan
Po,17,18;5,Výpo?etní technika a algoritmizace II (1),Cvi?ení,Q08,Tur?ínek Jan
Út,7,8;5,Excel (4),Cvi?ení,Q07,Tur?ínek Jan
Út,7,8;5,"Informatika pro ekonomy I (9,26)",Cvi?ení,Q07,Tur?ínek Jan
Út,11,12;5,Excel (4),Cvi?ení,Q05,Tur?ínek Jan
Út,11,12;5,"Informatika pro ekonomy I (9,26)",Cvi?ení,Q05,Tur?ínek Jan
Út,15,16;5,Výpo?etní technika a algoritmizace II (26),P?ednáška,Q01,Tur?ínek Jan
St,7,8;5,Excel (4),Cvi?ení,Q08,Tur?ínek Jan
St,7,8;5,Informatika pro ekonomy I (9),Cvi?ení,Q08,Tur?ínek Jan
St,9,10;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q47,Tur?ínek Jan
?t,11,12;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q24,Tur?ínek Jan
?t,13,14;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q06,Tur?ínek Jan
?t,15,17;5,Databázové systémy I,Cvi?ení,Q08,Tur?ínek Jan
Pá,10,11;5,"Algoritmizace (79,87)",Cvi?ení,Q04,Tur?ínek Jan
Pá,12,15;5,Bakalá?ský seminá? (79),Cvi?ení,Q06,Tur?ínek Jan
Po,9,10;5,"Databázové systémy I (1,2)",P?ednáška,Q03,Tur?ínek Pavel
Po,11,12;5,Výpo?etní technika a algoritmizace II (1),Cvi?ení,Q08,Tur?ínek Pavel
Po,15,16;5,Výpo?etní technika a algoritmizace II (1),Cvi?ení,Q08,Tur?ínek Pavel
Út,7,8;5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q08,Tur?ínek Pavel
Út,13,15;5,Databázové systémy I (26),Cvi?ení,Q08,Tur?ínek Pavel
St,7,8;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q47,Tur?ínek Pavel
?t,7,9;5,Databázové systémy I,Cvi?ení,Q08,Tur?ínek Pavel
?t,10,12;5,Databázové systémy I,Cvi?ení,Q08,Tur?ínek Pavel
Po,11,12;5,Mediální strategie (1),Cvi?ení,Q27,Tur?ínková Jana
Út,9,10;5,Mediální strategie (26),Cvi?ení,Q27,Tur?ínková Jana
Út,11,12;5,Mediální strategie (26),P?ednáška,Q43,Tur?ínková Jana
Út,15,16;5,Budování zna?ky (26),P?ednáška,Q13,Tur?ínková Jana
St,9,10;5,Propagace a média,P?ednáška,Q03,Tur?ínková Jana
St,11,12;5,Budování zna?ky,Cvi?ení,Q13,Tur?ínková Jana
?t,9,10;5,Mediální strategie,Cvi?ení,Q27,Tur?ínková Jana
?t,13,14;5,Budování zna?ky,Cvi?ení,Q13,Tur?ínková Jana
Út,13,14;5,Zbožíznalství (26),P?ednáška,Q43,Tuzová Marcela
Út,17,18;5,"Zbožíznalství (11,36)",Cvi?ení,Q28,Tuzová Marcela
Pá,9,10;5,"?ízení dodavatelsko-odb?ratelských vztah? (13,92)",Cvi?ení,Q13,Tuzová Marcela
Pá,9,10;5,"?ízení dodavatelsko-odb?ratelských vztah? (11,79)",Cvi?ení,Q13,Tuzová Marcela
Pá,11,12;5,Zbožíznalství (13),Cvi?ení,Q48,Tuzová Marcela
Pá,11,12;5,"Zbožíznalství (11,79)",Cvi?ení,Q48,Tuzová Marcela
?t,11,12;5,Personalistika (11),Cvi?ení,Q14,Urbánková Hana
?t,11,12;5,Personalistika (13),Cvi?ení,Q14,Urbánková Hana
?t,13,14;5,Personalistika (13),Cvi?ení,Q14,Urbánková Hana
?t,13,14;5,Personalistika (11),Cvi?ení,Q14,Urbánková Hana
Po,11,12;5,Ekonomika podnikových proces? (1),P?ednáška,Q32,Vav?ina Jan
Po,15,16;5,Controlling (1),P?ednáška,Q03,Vav?ina Jan
?t,9,10;5,Ekonomika podnikových proces? (11),Cvi?ení,Q41,Vav?ina Jan
?t,9,10;5,Ekonomika podnikových proces? (13),Cvi?ení,Q41,Vav?ina Jan
?t,11,12;5,Controlling (11),Cvi?ení,Q38,Vav?ina Jan
?t,13,14;5,Controlling (11),Cvi?ení,Q41,Vav?ina Jan
?t,13,14;5,Controlling (13),Cvi?ení,Q41,Vav?ina Jan
Pá,11,12;5,Projektový management (13),Cvi?ení,Q14,Vencourová Monika
Pá,11,12;5,"Projektový management (11,79)",Cvi?ení,Q14,Vencourová Monika
Pá,13,14;5,"Projektový management (11,79)",Cvi?ení,Q14,Vencourová Monika
Pá,13,14;5,Projektový management (13),Cvi?ení,Q14,Vencourová Monika
Po,9,10;5,?ízení dodavatelsko-odb?ratelských vztah? (11),Cvi?ení,Q13,Veselá Lucie
Po,13,14;5,?ízení dodavatelsko-odb?ratelských vztah? (11),Cvi?ení,Q13,Veselá Lucie
Po,13,14;5,"?ízení dodavatelsko-odb?ratelských vztah? (1,13)",Cvi?ení,Q13,Veselá Lucie
Út,9,10;5,Matematika II (26),Cvi?ení,Q38,Viskotová Lenka
St,7,8;5,Matematika I,Cvi?ení,Q31,Viskotová Lenka
St,9,10;5,Matematika I,Cvi?ení,Q31,Viskotová Lenka
?t,9,10;5,Matematika I,P?ednáška,Q03,Viskotová Lenka
?t,11,12;5,Matematika II,Cvi?ení,Q42,Viskotová Lenka
St,13,14;5,Základy práva I (13),Cvi?ení,Q48,Vítek Bohumil
St,13,14;5,Základy práva I (11),Cvi?ení,Q48,Vítek Bohumil
St,15,16;5,Územní plánování a stavební ?ízení,P?ednáška,Q48,Vítek Bohumil
St,17,17;5,Územní plánování a stavební ?ízení,Cvi?ení,Q48,Vítek Bohumil
?t,13,14;5,Smluvní vztahy v podnikání,P?ednáška,Q35,Vítek Bohumil
?t,15,15;5,Smluvní vztahy v podnikání,Cvi?ení,Q35,Vítek Bohumil
Po,11,12;5,Obchodní operace I (11),Cvi?ení,Q13,Záboj Marek
Po,11,12;5,"Obchodní operace I (1,13)",Cvi?ení,Q13,Záboj Marek
Út,7,8;5,"Obchodní operace I (13,39)",Cvi?ení,Q13,Záboj Marek
Út,7,8;5,"Obchodní operace I (11,36)",Cvi?ení,Q13,Záboj Marek
?t,9,10;5,Obchodní operace I v AJ,P?ednáška,Q43,Záboj Marek
?t,11,12;5,Obchodní operace I v AJ (11),Cvi?ení,Q41,Záboj Marek
?t,11,12;5,Obchodní operace I v AJ (13),Cvi?ení,Q41,Záboj Marek
Út,11,12;5,"Angli?tina 2, EI (26)",Cvi?ení,Q01.84,Žákovská Iveta
Út,15,16;5,"Angli?tina 2, EI (26)",Cvi?ení,Q44,Žákovská Iveta
St,9,10;5,Obchodní jazyk - angli?tina,Cvi?ení,Q38,Žákovská Iveta
St,11,12;5,Obchodní jazyk - angli?tina,Cvi?ení,Q38,Žákovská Iveta
Pá,13,14;5,Obchodní jazyk - angli?tina (79),Cvi?ení,Q01.84,Žákovská Iveta
Po,17,18;5,Právo EU (1),P?ednáška,Q16,Zapletalová Dana
Po,15,16;5,Manažerská psychologie v AJ (1),P?ednáška,Q23,Žiaran Pavel
Po,17,17;5,Manažerská psychologie v AJ (1),Cvi?ení,Q23,Žiaran Pavel
Út,7,8;5,"Manažerská psychologie (11,36)",Cvi?ení,Q35,Žiaran Pavel
Út,7,8;5,"Manažerská psychologie (13,39)",Cvi?ení,Q35,Žiaran Pavel
Út,13,14;5,Manažerská psychologie (26),P?ednáška,Q03,Žiaran Pavel
?t,11,12;5,Manažerská psychologie (13),Cvi?ení,Q35,Žiaran Pavel
?t,11,12;5,Manažerská psychologie (11),Cvi?ení,Q35,Žiaran Pavel
Po,17,18;5,Informa?ní systémy pro rozhodování (1),P?ednáška,Q15,Žižka Jan
St,11,12;5,Um?lá inteligence II v AJ,P?ednáška,Q47,Žižka Jan
?t,15,16;5,Um?lá inteligence II v AJ,Cvi?ení,Q47,Žižka Jan
Po,15,16;5,"Krizový management (1,8)",P?ednáška,Q43,Zr?st Josef
Po,17,18;5,Krizový management (11),Cvi?ení,Q43,Zr?st Josef
Po,17,18;5,"Krizový management (1,13)",Cvi?ení,Q43,Zr?st Josef
?t,9,10;5,Opera?ní management,P?ednáška,Q02,Žufan Pavel
?t,15,16;5,Opera?ní management v AJ,P?ednáška,Q23,Žufan Pavel
